"No.","Time","Source","Destination","Protocol","Length","Info","TS","Seq"
"668","7.879099","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15947, Time=1628692095","1628692095","15947"
"669","7.881518","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15947, Time=1628692095","1628692095","15947"
"670","7.899146","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15948, Time=1628692255","1628692255","15948"
"671","7.901148","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15948, Time=1628692255","1628692255","15948"
"672","7.919206","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15949, Time=1628692415","1628692415","15949"
"673","7.921185","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15949, Time=1628692415","1628692415","15949"
"674","7.939335","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15950, Time=1628692575","1628692575","15950"
"675","7.944681","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15950, Time=1628692575","1628692575","15950"
"676","7.959138","10.2.0.17","10.2.0.11","RTP","63","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15951, Time=1628692735","1628692735","15951"
"677","7.962247","10.2.0.11","10.2.0.17","RTP","63","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15951, Time=1628692735","1628692735","15951"
"678","8.019263","10.2.0.17","10.2.0.11","RTP","63","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15952, Time=1628693215","1628693215","15952"
"679","8.023782","10.2.0.11","10.2.0.17","RTP","63","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15952, Time=1628693215","1628693215","15952"
"680","8.119152","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15953, Time=1628694015, Mark","1628694015","15953"
"681","8.121711","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15953, Time=1628694015, Mark","1628694015","15953"
"682","8.140126","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15954, Time=1628694175","1628694175","15954"
"683","8.143380","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15954, Time=1628694175","1628694175","15954"
"684","8.159287","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15955, Time=1628694335","1628694335","15955"
"685","8.161389","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15955, Time=1628694335","1628694335","15955"
"686","8.179146","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15956, Time=1628694495","1628694495","15956"
"687","8.181312","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15956, Time=1628694495","1628694495","15956"
"688","8.199218","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15957, Time=1628694655","1628694655","15957"
"689","8.203657","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15957, Time=1628694655","1628694655","15957"
"690","8.219159","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15958, Time=1628694815","1628694815","15958"
"691","8.221907","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15958, Time=1628694815","1628694815","15958"
"692","8.239218","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15959, Time=1628694975","1628694975","15959"
"693","8.241202","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15959, Time=1628694975","1628694975","15959"
"694","8.260213","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15960, Time=1628695135","1628695135","15960"
"695","8.262500","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15960, Time=1628695135","1628695135","15960"
"696","8.280099","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15961, Time=1628695295","1628695295","15961"
"697","8.282147","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15961, Time=1628695295","1628695295","15961"
"698","8.299143","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15962, Time=1628695455","1628695455","15962"
"699","8.301489","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15962, Time=1628695455","1628695455","15962"
"700","8.319095","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15963, Time=1628695615","1628695615","15963"
"701","8.321617","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15963, Time=1628695615","1628695615","15963"
"702","8.339159","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15964, Time=1628695775","1628695775","15964"
"703","8.340810","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15964, Time=1628695775","1628695775","15964"
"704","8.359173","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15965, Time=1628695935","1628695935","15965"
"705","8.360767","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15965, Time=1628695935","1628695935","15965"
"706","8.379201","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15966, Time=1628696095","1628696095","15966"
"707","8.380947","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15966, Time=1628696095","1628696095","15966"
"708","8.400174","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15967, Time=1628696255","1628696255","15967"
"709","8.402140","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15967, Time=1628696255","1628696255","15967"
"710","8.419228","10.2.0.17","10.2.0.11","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15968, Time=1628696415","1628696415","15968"
"711","8.420837","10.2.0.11","10.2.0.17","RTP","89","PT=DynamicRTP-Type-127, SSRC=0x76832B0C, Seq=15968, Time=1628696415","1628696415","15968"
